id,sentiment,review
5433,3,The typical grammatical categories of the connective expressions are connectives and sentence predicates .
5434,3,Generally _comma_ the guesser does not recognise words belonging to closed classes ( conjunctions _comma_ prepositions _comma_ etc. ) under the assumption that closed classes are fully described in the basic lexicon .
5435,6,For our analysis of gapping _comma_ we follow Sag 1976 in hypothesizing that a post-surface-structure level of syntactic representation is used as the basis for interpretation .
5436,5,Brill addresses the problem of finding a valid metric for distituency by using a generalized mutual information statistic .
5437,7,First we consider the features of Mel'cuk 's treatment that we have wanted to preserve .
5438,5,Babitch and Lebrun 1989 did a similar analysis based on the varying pronunciation of /r/ .
5439,3,From the table _comma_ we can see that reducing k to 30 incurs a penalty of less than 1 % in the perplexity improvement _comma_ so relatively low values of k appear to be sufficient to achieve most of the benefit of the similarity model .
5440,4,In naive implementations of unification grammar parsers _comma_ feature structures play the same role as nonterminals in standard context-free grammar parsers .
5441,3,The framework yields an algorithm that computes the conversational _comma_ conventional _comma_ scalar _comma_ clausal _comma_ and normal state implicatures ; and the presuppositions that are associated with utterances .
5442,3,for each  _comma_ each and each _comma_ if runs to q ' in F _comma_ and runs to q ' in F then _comma_ and
5443,6,We view this problem as that of estimating a joint distribution over the Cartesian product of a partition of a set of nouns and a partition of a set of verbs _comma_ and propose a learning algorithm based on the Minimum Description Length ( MDL ) Principle for such estimation .
5444,4,Many low-probability bigrams will be missing from any finite sample .
5445,3,Which of them correspond to grammatical utterances of English ?
5446,4,It therefore seems that the deleted words must have the same major syntactic category _comma_ and the same lexical meaning .
5447,3,Tense _comma_ aspect _comma_ rhetorical relations and temporal expressions affect the value of the RHET_RELN type that expresses the relationship between two DCUs : cue words are lexically marked according to what rhetorical relation they specify _comma_ and this relation is passed on to the DCU .
5448,4,We must choose the correct segmentation _comma_ `` SinGata ( new ) / Kansetu ( indirect ) / Zei ( tax ) '' and analyze structure .
5449,3,Our ideal _comma_ then _comma_ is the set of clusters that maximizes the cluster-dependent corpus likelihood  .
5450,3,The confidence value of a tall building is 3 _comma_ and so this attribute is less salient than architectural style .
5451,3,Clusters are used as the basis for class models of word coocurrence _comma_ and the models evaluated with respect to held-out test data .
5452,2,This differentiates collaborative negotiation from argumentation Birnbaum et al. 1980 _comma_ Reichman 1981 _comma_ Cohen 1987 _comma_ Quilici 1992 .
5453,6,The approach which we will adopt here is based on Milward 1992 _comma_ Milward 1994a .
5454,5,In each case _comma_ one begins with known semantic categories ( WordNet synsets _comma_ Roget 's numbered classes ) and non-sense-annotated text _comma_ and proceeds to a distributional characterization of semantic category behavior using co-occurrence relationships .
5455,3,As for lhip_phrase / 2 _comma_ except that all of the input must be covered .
5456,1,We have explored an information theoretical neural network Gorin and Levinson 1989 that can acquire the verbal associations in the dual-coding theory .
